aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.004,0.952,0.184,14.404,-0.122,-0.061,79.373,0.849
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.016,0.959,0.19,2.258,0.671,0.61,79.468,0.586
0.02,0.941,0.211,-19.043,3.662,-2.014,79.32,0.494
-0.008,0.974,0.193,-12.756,-11.108,-2.502,78.496,0.355
0.056,0.978,0.164,-1.343,-35.767,-3.54,78.802,1.216
0.048,0.963,0.14,3.357,-54.749,-5.249,79.458,1.685
0.036,0.973,0.093,-6.958,-60.974,-6.287,81.175,1.901
0.035,0.992,0.063,3.845,-55.054,-5.554,82.831,2.536
0.025,0.973,0.1,11.23,-44.434,-4.7,83.846,2.094
0.012,0.957,0.091,6.653,-36.621,-4.7,84.672,1.581
0.005,0.972,0.078,1.526,-28.87,-3.113,84.991,1.135
-0.007,1.074,0.028,-27.283,-2.747,0.122,85.699,0.507
0.007,0.951,0.14,4.333,0.854,0,85.123,0.256
0.006,0.98,0.107,7.324,4.578,0.488,84.932,0.165
0.011,0.952,0.08,8.118,15.625,3.662,84.877,0.253
0.002,0.979,0.091,13.55,38.452,6.592,83.82,0.389
0.033,0.962,0.178,12.512,40.649,7.935,83.251,0.771
0.01,0.957,0.197,7.019,40.222,9.277,81.895,0.827
0.013,0.96,0.194,4.089,42.542,9.583,80.258,0.847
0.024,0.957,0.225,2.869,39.063,9.094,78.249,1.169
0.024,0.948,0.244,6.409,33.325,7.69,77.279,1.028
0.013,0.958,0.224,1.587,31.677,7.629,76.889,1.073
0.024,0.954,0.25,4.822,28.076,7.08,76.068,1.238
0.009,0.934,0.238,-3.296,21.423,5.005,75.811,1.022
0.033,0.93,0.256,-9.888,10.193,2.93,75.566,1.162
0.002,0.991,0.203,14.343,13.184,1.77,75.998,0.989
0.044,0.85,0.321,19.592,-2.991,2.563,74.575,1.303
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.002,0.959,0.222,6.775,0.122,0.244,74.921,1.136
-0.002,0.965,0.184,-22.766,4.395,-2.197,76.114,0.619
0.016,0.967,0.191,-1.038,-1.892,-1.648,76.193,0.832
0.041,0.949,0.21,-0.977,-26.306,-2.93,78.118,0.772
0.03,0.984,0.143,-1.892,-38.513,-4.395,79.279,1.241
0.039,0.965,0.168,3.418,-49.805,-6.226,79.411,1.838
0.059,0.959,0.147,32.104,-54.443,-9.277,79.868,2.481
0.021,0.974,0.149,3.967,-52.917,-9.216,80.843,2.178
0.022,0.992,0.18,-18.555,-52.673,-9.338,80.36,2.055
0.006,0.995,0.111,-16.357,-37.72,-4.272,81.332,1.563
-0.005,0.979,0.08,0.061,-22.766,-2.258,82.45,0.64
-0.017,0.995,0.057,-22.217,-13.733,-1.648,83.837,0.1
0,0.985,0.061,18.921,8.789,1.16,85.538,-0.22
-0.004,0.983,0.09,1.648,20.63,3.601,85.818,-0.357
-0.003,0.967,0.142,6.775,21.118,4.089,84.918,-0.331
0.004,0.989,0.112,-2.319,26.489,4.333,84.123,-0.032
-0.003,0.954,0.138,13.245,33.813,6.104,82.957,-0.084
0.009,0.965,0.185,7.263,29.907,5.798,81.536,0.105
0,0.974,0.178,7.629,34.058,6.836,81.02,0.142
0.008,0.963,0.201,2.686,33.813,7.446,79.67,0.196
0.007,0.951,0.212,4.15,30.701,7.08,78.593,0.351
0.008,0.959,0.205,-0.061,27.588,5.798,78.299,0.329
0.021,0.96,0.224,5.31,25.513,5.615,77.59,0.638
0.016,0.961,0.222,2.991,20.447,4.7,77.281,0.753
0.001,0.963,0.188,-2.502,20.386,4.639,77.671,0.665
0.017,0.956,0.235,-0.244,13,2.747,77.222,0.803
0.004,0.972,0.176,-1.465,0.916,0.122,77.96,0.549
0.012,0.969,0.203,7.08,2.014,0.122,78.253,0.491
0.011,0.953,0.221,11.353,-1.16,1.77,77.74,0.637
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.017,0.947,0.178,13.489,-2.258,0.366,78.53,0.641
0.031,0.954,0.214,-27.71,-0.854,-1.831,77.911,1.041
0.049,0.936,0.24,-9.949,-21.729,-2.747,77.225,1.593
0.026,0.981,0.155,-1.648,-46.936,-6.47,78.22,1.808
0.037,0.953,0.148,-3.723,-55.42,-6.531,78.61,2.104
0.009,1.002,-0.011,-7.324,-44.495,-4.395,81.968,1.778
-0.009,0.988,-0.018,-0.854,-11.902,-0.916,85.885,0.928
0.018,0.948,0.154,9.583,1.038,0.305,85.894,0.807
0.033,0.956,0.107,-4.822,-14.343,-1.648,86.505,0.737
-0.018,1.02,0.009,17.151,5.859,15.381,86.296,0.341
0.002,0.986,0.041,11.963,30.334,3.967,85.427,0.499
-0.003,0.975,0.136,10.193,43.274,7.141,85.742,0.202
0.021,0.96,0.191,8.911,39.917,7.019,84.536,0.025
0.021,0.965,0.194,5.493,30.151,5.798,81.754,0.586
0.009,0.95,0.188,-1.221,22.4,4.272,79.552,0.693
0.01,0.974,0.168,-1.221,20.02,3.723,79.077,0.879
0,0.967,0.181,2.563,19.836,3.845,79.262,0.577
0.014,0.982,0.172,0.244,17.517,3.479,79.619,0.481
0.008,0.964,0.172,16.418,8.24,2.136,79.881,0.459
0.014,0.915,0.177,-0.671,15.32,3.906,79.585,0.523
-0.007,0.977,0.175,-3.296,1.221,-0.732,79.699,0.416
-0.006,0.982,0.223,24.292,-5.615,-0.916,78.975,0.127
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
