aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.025,0.937,0.279,1.526,0.854,-0.183,73.362,0.948
0.038,0.92,0.276,-0.671,2.197,2.686,73.346,1.287
0.01,0.946,0.263,4.578,1.282,-0.366,73.63,1.283
0.008,0.945,0.266,5.249,0.305,-0.427,73.822,1.194
0.015,0.946,0.266,5.005,0.305,-0.549,74.049,1.04
0.017,0.947,0.267,3.357,0.488,-0.732,74.297,0.73
0.022,0.94,0.272,2.319,0.305,-0.183,74.148,0.907
0.025,0.943,0.271,1.16,0.61,0.305,74.043,1.158
0.014,0.95,0.27,2.686,0.488,0.793,74.008,1.147
0.015,0.948,0.271,2.93,0.793,0.732,73.968,1.115
0.017,0.944,0.27,2.319,1.099,-0.122,74.014,1.03
0.016,0.943,0.272,2.747,1.648,-0.061,74.017,0.903
0.018,0.939,0.274,2.686,2.136,0.61,73.914,0.967
0.027,0.94,0.271,2.747,2.258,0.732,73.872,1.138
0.01,0.949,0.271,2.747,2.38,0.61,73.882,1.046
0.002,0.937,0.28,2.38,2.197,1.221,73.754,0.831
0.002,0.943,0.276,2.747,0.793,0.122,73.756,0.588
0.014,0.944,0.266,1.892,1.343,0.61,73.843,0.41
0.008,0.943,0.268,-2.686,-0.488,0.854,73.864,0.371
0.013,0.955,0.254,1.709,0.671,-0.061,74.301,0.541
0.011,0.948,0.259,3.357,1.709,-0.183,74.543,0.681
-0.005,0.947,0.259,4.395,0.916,-1.038,74.664,0.402
0.024,0.946,0.266,0.61,0,-0.61,74.687,0.634
0,0.938,0.261,2.686,4.211,2.38,74.523,0.446
0.012,0.955,0.255,3.784,1.404,-0.244,74.613,0.449
0.002,0.937,0.262,-3.052,-0.977,1.465,74.523,0.543
0.008,0.941,0.26,2.747,1.465,0,74.599,0.317
-0.001,0.959,0.257,-7.324,-2.808,-0.549,74.742,0.299
0.009,0.96,0.23,-1.587,-0.61,1.221,75.114,0.267
-0.001,0.959,0.226,0.366,0.061,-0.305,75.707,0.234
-0.001,0.951,0.219,3.723,1.404,-0.793,76.329,0.103
0.001,0.959,0.218,0.977,0.977,0.305,76.874,0.126
-0.002,0.953,0.219,1.526,1.282,1.343,77.004,-0.039
-0.005,0.969,0.201,2.38,1.77,0.183,77.39,-0.107
0,0.959,0.217,3.662,3.235,0.549,77.438,-0.089
0.007,0.96,0.215,2.563,0.488,0.488,77.495,0.009
-0.016,0.943,0.223,2.197,-2.38,2.869,77.406,-0.201
-0.017,0.967,0.219,0.977,0.549,-1.648,77.148,-0.367
0.002,0.948,0.216,8.057,0.671,-3.479,77.132,-0.341
0.019,0.959,0.23,-2.441,-1.587,-2.014,76.906,-0.166
0,0.953,0.227,5.676,-1.343,-0.488,76.876,0.077
-0.007,0.962,0.236,3.54,-2.563,-0.061,76.608,0.21
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.031,0.968,0.222,4.456,-0.916,1.16,76.582,-0.267
-0.023,0.967,0.223,-25.757,3.601,-3.296,76.691,-0.879
0,0.968,0.157,-6.47,-3.906,-1.709,77.73,-0.881
-0.017,0.99,0.139,-0.671,-0.488,-0.671,79.176,-1.019
-0.04,0.984,0.149,3.601,1.892,0.549,80.238,-1.154
0.007,0.967,0.155,6.47,-0.122,-1.709,81.239,-0.731
-0.003,0.953,0.175,7.568,3.235,-0.977,80.95,-0.772
-0.005,0.962,0.19,4.517,1.282,-0.366,80.167,-0.603
0.052,0.966,0.186,4.822,2.563,0.061,79.587,0.737
0.004,0.962,0.205,4.456,4.15,-0.244,78.868,0.704
-0.043,0.961,0.23,8.606,3.418,-0.732,78.116,0.108
0.02,0.956,0.231,7.568,3.479,-0.244,77.499,0.469
0.026,0.95,0.242,4.578,1.587,0.305,76.657,0.103
0.043,0.955,0.242,4.028,1.282,0.061,76.091,0.659
0.015,0.944,0.259,3.357,3.235,1.465,75.564,1.502
-0.012,0.955,0.245,4.089,2.38,1.404,75.408,1.041
0.016,0.95,0.258,5.615,4.7,1.648,75.198,0.883
0.022,0.941,0.279,6.104,7.812,0.122,74.636,0.578
0.012,0.938,0.271,4.517,4.517,2.441,74.454,0.545
0.025,0.948,0.282,4.822,3.113,1.831,73.885,1.085
0.036,0.932,0.298,4.578,3.296,-0.793,73.226,1.377
0.029,0.941,0.292,1.343,0.427,0.122,73.041,1.477
0.027,0.942,0.288,1.77,-0.854,-1.343,72.794,1.687
0.029,0.94,0.291,1.526,-1.526,-2.136,72.628,1.75
0.034,0.919,0.292,0.732,-0.916,2.319,72.649,1.729
0.04,0.971,0.278,-3.54,-2.625,3.784,72.951,1.878
0.034,0.941,0.269,1.221,2.38,-0.854,73.199,1.988
-0.004,0.943,0.277,2.38,-0.061,-0.061,73.447,1.511
0.014,0.946,0.274,5.798,0.366,-2.258,73.835,1.213
0.016,0.938,0.292,3.662,1.526,-0.427,73.529,0.878
-0.005,0.928,0.298,0.977,-2.014,0.916,73.087,0.305
0.036,0.949,0.28,0.916,-2.136,0,73.053,0.882
0.043,0.939,0.274,3.662,1.587,-0.793,73.008,1.318
0.021,0.947,0.277,0.671,0.183,0.122,73.251,1.397
0.019,0.941,0.286,3.296,0.793,0,73.45,1.747
0.022,0.934,0.291,3.479,1.892,-0.183,73.26,1.542
0.027,0.941,0.285,2.075,1.953,2.014,73.122,1.304
0.011,0.949,0.285,3.235,0.671,1.16,73.034,1.157
0.023,0.939,0.289,2.197,1.282,0.305,72.97,1.206
0.016,0.942,0.282,4.639,1.465,-0.977,73.123,1.123
0.023,0.937,0.288,4.089,1.77,-0.549,73.08,1.058
0.028,0.933,0.298,4.7,4.517,1.526,72.801,1.309
0.033,0.935,0.307,2.502,4.333,0.793,72.531,1.467
0.024,0.937,0.299,1.587,2.686,1.282,72.268,1.577
0.004,0.945,0.288,2.441,0.977,0.793,72.319,1.308
0.014,0.937,0.308,2.441,2.991,-0.549,72.212,1.091
0.024,0.932,0.308,2.563,-0.305,1.282,72.182,0.96
0.014,0.942,0.303,-2.075,-0.977,0.732,72.16,0.814
-0.004,0.927,0.297,-2.014,-2.625,0.61,71.963,0.688
0.023,0.942,0.28,-2.258,-2.869,-0.61,72.375,0.819
0,0.943,0.271,-1.465,-1.77,1.038,72.963,0.456
-0.001,0.947,0.261,5.981,0.061,1.16,73.574,0.243
0.024,0.941,0.263,-0.549,2.319,-0.793,74.098,0.654
0.013,0.943,0.269,-1.16,0.671,1.16,74.264,0.521
-0.013,0.967,0.233,4.639,-0.549,-0.305,74.89,0.334
-0.012,0.961,0.244,3.052,-2.563,-0.854,75.177,0.177
-0.032,0.949,0.25,9.827,-6.042,-1.343,75.374,-0.636
0.014,0.95,0.276,1.526,-6.226,-1.892,75.291,-0.633
-0.041,0.939,0.28,5.676,-2.38,-1.77,74.513,-1.042
0.004,0.946,0.304,17.578,1.221,-0.732,73.637,-0.818
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.002,0.951,0.265,8.789,-0.427,1.221,73.448,-0.383
-0.002,0.918,0.285,-10.132,2.625,-1.282,73.185,-0.613
-0.007,0.96,0.222,22.4,5.249,1.709,74.082,-0.121
-0.036,0.963,0.23,-0.916,2.319,-0.305,75.173,-0.701
-0.026,0.943,0.227,8.667,4.028,2.441,75.667,-1.051
-0.007,0.978,0.197,-1.831,0.732,-1.587,77.116,-1.114
-0.007,0.975,0.216,2.136,5.249,-0.427,77.259,-1.11
-0.042,0.941,0.236,11.597,8.911,-0.793,77.102,-1.205
0.079,0.963,0.205,4.15,4.761,-0.244,77.516,0.32
0.015,0.943,0.26,6.409,4.7,-0.305,76.502,0.646
0.032,0.946,0.254,2.808,0.366,1.465,75.824,1.23
0.015,0.941,0.265,4.333,2.38,0.244,75.312,2.061
0.02,0.946,0.275,4.395,2.991,0.244,74.361,1.202
0.021,0.937,0.283,4.272,2.563,-0.793,74.007,1.28
-0.005,0.933,0.295,7.202,1.709,0.854,73.405,0.731
0.048,0.942,0.287,1.282,-2.502,0.061,73.074,1.221
0.028,0.937,0.289,1.16,-1.587,-0.549,72.838,1.333
0.026,0.931,0.276,2.38,-4.395,-0.854,72.893,1.416
0.032,0.943,0.293,1.892,-0.488,-0.61,72.919,1.953
0.011,0.94,0.286,2.075,-0.122,-1.282,72.979,1.407
0.001,0.933,0.296,4.944,0.244,-1.404,72.892,1.021
0.018,0.932,0.285,3.174,0,-0.61,72.782,0.902
0.036,0.934,0.297,3.357,1.404,-0.793,72.679,0.973
0.013,0.935,0.299,3.418,1.465,0.977,72.471,1.008
0.018,0.938,0.299,1.892,0,1.77,72.434,1.256
0.017,0.933,0.31,9.399,5.188,-2.075,72.104,1.244
0.04,0.914,0.334,5.31,2.747,1.038,71.491,1.302
0.025,0.935,0.324,-1.282,2.136,3.296,71.142,1.472
0.021,0.929,0.32,3.235,3.052,0,70.807,1.518
0.034,0.924,0.328,3.296,0.977,-0.977,70.494,1.763
0.03,0.924,0.332,2.686,-0.061,-1.099,70.586,1.606
0.051,0.933,0.324,1.587,-0.793,-1.16,70.545,1.978
0.048,0.933,0.33,3.357,2.075,-0.305,70.39,2.356
0.038,0.933,0.319,-1.16,-0.244,1.953,70.538,2.417
0.025,0.921,0.337,2.686,1.465,0.671,70.472,2.351
0.021,0.926,0.333,2.441,1.953,0,70.35,1.917
0.04,0.93,0.328,2.502,0.61,0.732,70.369,1.805
0.007,0.931,0.331,3.662,1.709,0.916,70.238,1.351
0.047,0.923,0.332,2.625,2.502,-0.183,70.291,1.665
0.019,0.931,0.328,0.122,0.61,1.16,70.396,1.639
0.024,0.925,0.331,3.052,2.686,0.916,70.348,1.413
0.016,0.923,0.33,2.563,0.183,-0.793,70.312,1.539
0.033,0.92,0.336,3.296,0.977,-0.793,70.252,1.346
0.037,0.918,0.333,3.967,2.075,-1.16,70.098,1.609
0.048,0.923,0.335,1.038,0.977,0.061,70.006,1.954
0.057,0.923,0.331,3.601,3.784,3.174,69.921,2.559
-0.004,0.927,0.342,-0.916,0.854,2.197,69.944,2.004
0.011,0.93,0.317,-0.854,-2.258,-0.671,70.249,1.623
0.042,0.922,0.328,1.709,0.244,-0.366,70.345,1.537
0.022,0.934,0.321,4.395,0,-0.122,70.579,1.018
0.016,0.936,0.323,3.235,0.671,-0.183,70.862,1.315
0.029,0.929,0.327,2.563,1.221,0.061,70.708,1.586
0.005,0.927,0.318,1.465,0.061,0.183,70.903,1.057
0.01,0.926,0.319,2.136,-0.977,-0.549,70.899,0.893
0.029,0.926,0.314,3.784,1.526,0.061,70.96,1.086
0.039,0.927,0.311,6.653,2.441,1.221,71.164,1.229
0.008,0.939,0.317,-0.61,-1.099,1.099,71.237,1.263
0.012,0.934,0.304,-0.488,-1.038,-1.709,71.476,1.281
0.011,0.923,0.288,9.583,1.526,-1.099,71.831,1.021
0.018,0.95,0.287,1.892,-0.61,0.671,72.28,0.711
0.036,0.933,0.309,1.282,1.099,0.671,72.339,1.121
0.011,0.936,0.293,2.319,0,-0.183,72.5,1.107
0,0.929,0.296,-1.221,-1.343,-1.343,72.433,0.948
0.007,0.933,0.292,2.991,-0.916,-1.099,72.301,0.791
0.041,0.938,0.28,-0.061,-1.709,-0.977,72.731,0.863
-0.016,0.95,0.277,-0.244,-3.174,0.183,73.036,0.467
0,0.956,0.282,14.893,-0.732,-0.122,73.346,0.461
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.007,0.93,0.297,7.263,0.061,0.732,73.258,0.254
-0.008,0.952,0.258,-28.625,2.441,-2.441,73.615,-0.459
0.001,0.943,0.241,-1.953,0.427,0.61,74.091,-0.213
-0.016,0.949,0.243,8.728,3.784,1.587,74.603,-0.445
-0.042,0.96,0.256,18.372,9.521,0.549,75.271,-0.953
-0.043,0.944,0.287,8.118,-0.732,-2.075,74.797,-1.454
0.078,0.963,0.267,-21.362,-12.634,-2.075,74.568,-0.33
-0.008,0.961,0.27,9.216,10.071,0.793,74.24,-0.222
-0.01,0.938,0.281,7.69,3.601,1.099,73.819,0.238
0.001,0.938,0.301,5.066,5.005,0.488,73.576,0.863
0.003,0.936,0.302,6.653,4.883,-0.183,73.005,-0.213
0.019,0.92,0.315,1.709,0.732,0.183,72.2,0.177
0.01,0.934,0.302,0.671,-0.977,-0.183,71.876,0.467
0.024,0.931,0.307,3.357,-0.488,-0.732,71.74,0.805
0.021,0.927,0.315,4.272,0.549,-0.305,71.504,1.06
0.002,0.937,0.308,3.662,2.808,0.549,71.688,0.814
0.007,0.934,0.313,2.991,2.441,0.671,71.543,0.77
0.016,0.936,0.313,-0.366,2.441,2.136,71.489,0.657
0.008,0.938,0.302,3.174,2.075,0.061,71.723,0.472
0.018,0.93,0.307,3.174,2.38,0.977,71.702,0.709
0.012,0.927,0.313,3.784,3.845,0.244,71.66,0.785
0.009,0.93,0.316,3.052,1.526,0.183,71.6,0.677
0.025,0.936,0.317,3.052,0.305,-0.244,71.375,0.93
0.031,0.933,0.318,4.761,1.099,-0.854,71.223,1.111
0.031,0.928,0.321,3.479,0.366,-1.343,71.102,1.387
0.042,0.918,0.333,2.38,0.916,-0.671,70.766,1.88
0.024,1.027,0.349,3.357,0.244,-0.366,70.772,1.812
0.025,0.948,0.321,3.418,0.183,-1.77,70.809,1.717
0.02,0.933,0.327,-0.61,-0.427,1.587,70.767,1.559
0.028,0.926,0.331,1.77,0.671,0.244,70.853,1.353
0.034,0.925,0.328,2.686,0.732,0.916,70.643,1.535
0.023,0.928,0.33,1.77,0.305,1.099,70.434,1.52
0.019,0.929,0.325,0.244,0.305,0.854,70.435,1.511
0.025,0.936,0.321,1.587,1.77,2.197,70.622,1.47
0.017,0.926,0.326,1.77,3.052,1.465,70.673,1.226
0.025,0.927,0.322,1.404,2.197,1.16,70.774,1.261
0.005,0.933,0.319,3.418,2.747,0.977,70.894,1.056
0.005,0.932,0.322,2.93,1.892,0.305,70.873,0.757
0.026,0.922,0.322,0.305,0.244,-0.305,70.897,0.89
0.021,0.928,0.319,3.662,2.38,0.916,70.951,0.833
0.003,0.927,0.318,1.038,0.122,0.671,70.935,0.798
0.037,0.931,0.307,-0.366,-0.305,-0.977,71.105,1.271
-0.012,0.944,0.296,-5.798,-3.906,-0.854,71.6,0.706
