aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.045,0.956,0.243,-0.549,-16.357,-3.174,74.379,-2.394
-0.046,0.947,0.231,2.075,-14.099,-2.441,75.048,-2.582
-0.052,0.951,0.232,0.549,-13.306,-2.502,75.508,-2.812
-0.047,0.952,0.229,1.282,-15.93,-2.808,75.924,-2.764
-0.054,0.958,0.219,-1.953,-19.043,-3.479,76.238,-2.902
-0.054,0.966,0.201,0.671,-17.761,-3.174,76.684,-3.02
-0.065,0.967,0.181,1.282,-8.423,-2.258,77.391,-3.21
-0.046,0.94,0.223,7.385,-10.559,-2.136,77.437,-3.214
-0.051,0.97,0.194,-1.709,-13.611,-2.625,77.831,-3.166
-0.054,0.957,0.197,-5.737,-12.207,-2.38,77.864,-3.168
-0.05,0.975,0.185,-0.549,-17.212,-2.502,77.895,-2.938
-0.056,0.965,0.16,-1.282,-17.151,-2.38,78.804,-3.074
-0.066,0.984,0.128,-1.526,-10.132,-1.465,79.683,-3.287
-0.065,0.972,0.143,0.549,-3.601,-1.038,80.399,-3.437
-0.06,0.976,0.139,-0.732,-3.113,-0.488,80.953,-3.595
-0.055,0.972,0.136,-0.244,-6.775,-1.099,81.293,-3.567
-0.06,0.974,0.125,0.244,-7.263,-1.099,81.342,-3.491
-0.063,0.979,0.12,-0.671,-7.751,-1.465,81.659,-3.463
-0.061,0.978,0.097,-0.732,-5.005,-0.732,82.211,-3.476
-0.058,0.978,0.124,0.793,-6.165,-1.16,82.348,-3.522
-0.062,1.001,0.11,0.427,-10.376,-1.77,82.576,-3.527
-0.051,0.965,0.152,5.859,-12.39,-1.221,82.228,-3.358
-0.053,0.983,0.105,-0.427,-17.273,-2.258,82.181,-3.233
-0.059,0.976,0.111,-1.892,-12.207,-1.587,82.344,-3.253
-0.066,0.968,0.079,2.38,-10.925,-1.831,82.666,-3.335
-0.061,0.982,0.097,2.991,-2.991,-1.587,83.315,-3.482
-0.048,0.967,0.129,0.427,-7.996,-5.859,83.022,-3.421
-0.039,0.986,0.068,-4.944,-12.695,-1.831,83.723,-3.122
-0.04,0.98,0.078,2.747,-4.883,-1.282,83.933,-2.741
-0.036,0.978,0.093,0.122,-6.958,-0.427,84.141,-2.367
-0.043,0.986,0.047,-0.366,-5.615,-1.038,85.267,-2.29
-0.031,0.982,0.071,2.38,-1.709,0,85.283,-2.174
-0.041,0.985,0.046,4.456,2.563,0.183,85.687,-2.186
-0.04,0.988,0.068,5.798,4.761,0.305,85.96,-2.247
-0.045,0.975,0.08,6.226,6.287,0.183,85.521,-2.279
-0.034,0.982,0.113,8.728,12.817,1.404,84.969,-2.316
-0.028,0.98,0.134,5.127,13.245,1.77,83.86,-2.129
-0.033,0.972,0.14,9.46,11.353,1.648,82.879,-2.037
-0.034,0.971,0.162,10.254,14.465,3.296,81.766,-1.885
-0.039,0.954,0.194,6.287,16.174,5.005,80.542,-1.967
-0.035,0.948,0.235,9.277,11.414,4.333,79.017,-2.078
-0.043,0.947,0.232,5.859,9.644,3.235,77.624,-2.22
-0.049,0.953,0.219,6.226,14.343,4.15,76.733,-2.44
-0.042,0.956,0.251,1.77,18.555,5.371,75.936,-2.478
-0.047,0.946,0.296,9.216,17.517,16.052,75.055,-2.642
-0.05,0.938,0.282,4.517,12.573,3.967,74.317,-2.744
-0.052,0.938,0.284,8.728,19.104,6.165,73.353,-2.779
-0.046,0.934,0.326,7.874,17.212,5.676,72.235,-2.833
-0.048,0.924,0.314,2.869,17.212,6.287,71.895,-2.854
-0.046,0.919,0.322,6.592,18.86,6.775,71.267,-2.801
-0.05,0.992,0.377,-29.358,18.555,5.92,70.279,-2.715
-0.043,0.871,0.367,14.771,13.855,4.944,69.418,-2.699
-0.046,0.912,0.377,2.869,7.874,3.296,68.517,-2.659
-0.047,0.906,0.38,5.127,8.972,3.54,67.672,-2.661
-0.048,0.902,0.381,2.38,8.118,3.418,67.112,-2.697
-0.047,0.903,0.387,2.747,7.019,2.93,67.014,-2.73
-0.046,0.9,0.373,1.465,6.042,2.625,66.992,-2.747
-0.047,0.905,0.356,-5.188,10.62,4.089,67.312,-2.75
-0.042,0.907,0.379,-2.625,12.573,4.517,67.385,-2.653
-0.044,0.911,0.377,1.099,9.827,4.028,67.579,-2.617
-0.04,0.901,0.379,3.174,7.08,2.625,67.519,-2.529
-0.048,0.903,0.359,1.77,7.935,3.113,67.468,-2.555
-0.041,0.911,0.375,-1.038,9.46,3.418,67.542,-2.544
-0.04,0.915,0.365,3.54,8.24,3.357,67.734,-2.486
-0.045,0.911,0.355,2.075,10.01,3.845,68.099,-2.55
-0.038,0.897,0.396,5.859,8.24,2.686,67.574,-2.395
-0.047,0.92,0.351,-0.793,1.282,0.671,67.936,-2.481
-0.045,0.903,0.334,4.639,10.132,3.784,68.276,-2.558
-0.039,0.912,0.361,1.099,11.658,4.395,68.206,-2.478
-0.039,0.933,0.346,-2.38,9.155,3.418,69.084,-2.482
-0.036,0.905,0.371,3.967,12.878,4.761,68.749,-2.326
-0.038,0.914,0.35,-1.343,9.827,3.723,68.604,-2.219
-0.04,0.904,0.36,-4.822,6.775,0.854,68.582,-2.23
-0.033,0.895,0.335,3.845,1.099,0.122,68.526,-2.158
-0.021,0.902,0.35,9.216,2.136,0.427,68.818,-1.938
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.036,0.937,0.277,5.92,0.427,0.427,69.943,-1.92
-0.035,0.964,0.222,-11.23,2.319,-2.258,72.156,-1.842
-0.031,0.964,0.224,-4.578,-1.709,-0.366,74.003,-1.81
-0.033,0.964,0.193,-2.258,-4.639,-1.709,76.411,-1.983
-0.036,0.955,0.234,7.263,-3.54,0.061,77.069,-1.971
-0.037,0.962,0.211,4.883,-7.019,-1.16,77.203,-2.003
-0.033,0.95,0.217,6.042,-8.972,-1.831,77.254,-2.03
-0.036,0.954,0.213,3.662,-11.902,-2.136,76.932,-2.065
-0.039,0.965,0.21,4.456,-9.399,-1.831,77.302,-2.109
-0.048,0.943,0.206,3.113,-8.789,-2.014,77.281,-2.277
-0.04,0.958,0.227,2.747,-9.521,-1.77,77.155,-2.373
-0.048,0.953,0.213,0.122,-10.071,-2.136,77.125,-2.552
-0.046,0.96,0.203,3.418,-3.723,-1.16,77.188,-2.654
-0.028,0.945,0.277,2.625,-12.939,-2.197,76.269,-2.352
-0.035,0.973,0.221,1.587,-21.973,-3.601,76.417,-2.281
-0.059,0.965,0.235,0.366,-17.883,-3.784,76.119,-2.433
-0.061,0.979,0.202,-2.686,-14.587,-3.052,76.148,-2.643
-0.043,0.96,0.247,1.404,-15.625,-2.625,76.563,-2.861
-0.05,0.959,0.242,-0.244,-16.968,-3.357,76.18,-3.073
-0.063,0.936,0.215,5.31,-16.968,-3.967,76.333,-3.162
-0.053,0.97,0.208,-3.235,-15.015,-2.808,76.246,-3.05
-0.045,0.955,0.212,10.254,-18.372,-3.479,76.704,-3.082
-0.058,0.952,0.201,-2.075,-18.127,-3.601,77.212,-3.223
-0.057,0.954,0.208,-2.075,-18.433,-3.113,77.397,-3.109
-0.056,0.976,0.181,-2.075,-16.724,-2.625,77.783,-3.153
-0.055,0.966,0.185,-0.305,-14.648,-2.319,78.141,-3.3
-0.057,0.979,0.158,-2.563,-10.315,-2.197,78.824,-3.262
-0.058,0.968,0.181,3.906,-12.146,-1.343,79.221,-3.279
-0.06,0.97,0.159,-2.014,-11.658,-1.892,79.486,-3.347
-0.061,0.963,0.143,2.441,-11.597,-1.648,80.03,-3.436
-0.063,0.98,0.127,-0.488,-10.986,-1.343,80.41,-3.531
-0.069,0.973,0.138,2.625,-10.864,-1.587,80.925,-3.687
-0.065,0.982,0.109,-2.441,-7.507,-1.465,81.567,-3.756
-0.061,0.98,0.11,-2.502,-8.972,-1.099,82.024,-3.744
-0.066,0.983,0.074,-2.563,-7.507,-0.671,82.668,-3.782
-0.068,0.979,0.083,0.916,-4.822,-0.244,83.353,-3.773
-0.073,0.99,0.057,-1.16,-2.441,-0.793,83.9,-3.874
-0.069,0.98,0.075,-0.305,-3.54,0.061,84.194,-4.001
-0.065,0.98,0.066,-0.061,-3.662,0.061,84.289,-3.994
-0.066,0.981,0.059,-1.404,-8.85,-0.366,84.56,-3.958
-0.078,0.984,0.021,1.648,-5.066,-0.305,84.844,-4.039
-0.075,0.983,0.021,5.737,2.991,-0.427,85.214,-4.129
-0.066,0.98,0.047,7.08,6.47,0.549,85.336,-4.143
-0.07,0.992,0.065,13.977,11.597,0.427,85.25,-4.199
-0.065,0.964,0.136,16.052,18.86,2.441,84.377,-4.032
-0.072,0.955,0.142,-0.671,16.541,1.221,83.017,-4.002
-0.058,0.972,0.153,-0.305,11.78,1.587,81.752,-3.885
-0.058,0.977,0.133,5.981,16.724,2.625,80.92,-3.707
-0.053,0.983,0.163,7.141,21.179,3.54,80.68,-3.516
-0.058,0.958,0.174,8.667,21.973,4.089,80.336,-3.308
-0.047,0.955,0.216,10.437,18.799,4.15,79.489,-3.154
-0.062,0.954,0.201,5.188,16.724,3.723,78.471,-3.22
-0.057,0.959,0.236,5.92,23.437,5.31,77.387,-3.277
-0.052,0.953,0.232,5.371,20.203,5.31,76.596,-3.177
-0.053,0.957,0.251,4.089,21.545,5.493,76.093,-3.26
-0.045,0.941,0.268,6.165,20.081,5.737,75.174,-3.005
-0.056,0.941,0.264,4.639,19.226,5.249,74.722,-2.996
-0.048,0.936,0.282,5.127,21.24,6.47,73.968,-2.938
-0.036,0.932,0.322,9.766,22.278,7.568,72.932,-2.694
-0.049,0.92,0.316,4.211,22.156,7.08,72.176,-2.767
-0.037,0.95,0.347,7.996,17.456,6.042,71.118,-2.47
-0.042,0.917,0.353,5.249,15.503,5.249,70.086,-2.379
-0.043,0.909,0.355,3.296,12.329,5.188,69.511,-2.475
-0.04,0.916,0.368,3.296,9.827,3.906,68.805,-2.325
-0.042,0.912,0.358,2.625,5.798,2.258,68.442,-2.423
-0.044,0.909,0.356,-3.662,10.254,3.235,68.346,-2.466
-0.049,0.924,0.335,-1.587,7.629,2.747,68.678,-2.562
-0.038,0.915,0.361,-4.761,6.531,2.563,68.767,-2.543
-0.04,0.93,0.33,0.671,1.343,0.244,69.241,-2.507
-0.037,0.911,0.342,-0.061,6.226,1.831,69.454,-2.407
-0.039,0.942,0.318,4.333,-0.793,-0.244,69.798,-2.251
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.047,0.927,0.338,9.155,-0.122,0.183,70.159,-2.386
-0.041,0.912,0.333,-20.081,3.845,-1.526,70.026,-2.413
-0.025,0.936,0.331,2.502,-0.854,-0.977,70.323,-2.228
-0.036,0.943,0.29,-0.671,-4.822,-1.587,70.712,-2.183
-0.027,0.937,0.298,-0.427,-13.977,-2.991,71.336,-1.891
-0.037,0.941,0.293,1.526,-9.583,-2.197,72.031,-1.818
-0.04,0.934,0.28,0.061,-15.076,-2.869,72.696,-2.045
-0.047,0.945,0.259,0.366,-13.367,-2.625,73.122,-2.211
-0.046,0.945,0.264,-0.427,-11.78,-2.319,73.594,-2.49
-0.052,0.933,0.266,1.77,-17.212,-3.784,73.899,-2.727
-0.055,0.955,0.22,-3.418,-18.311,-4.028,74.773,-2.936
-0.038,0.96,0.233,-1.709,-14.832,-2.686,75.212,-2.807
-0.056,0.955,0.218,-1.77,-16.052,-2.441,75.851,-2.945
-0.052,0.959,0.188,-5.188,-23.499,-3.906,77.016,-2.937
-0.062,0.968,0.17,-1.892,-21.545,-3.418,77.725,-3.041
