aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.606,0.194,-0.898,3.113,-2.686,-6.348,14.865,31.785
0.615,0.113,-0.727,-10.315,7.812,1.892,9.872,35.92
0.604,0.069,-0.788,-3.54,3.845,3.052,7.355,37.52
0.62,0.072,-0.801,1.038,0.061,-2.258,6.332,36.978
0.62,0.079,-0.778,-1.892,0.793,2.869,4.812,38.303
0.603,0.104,-0.863,0.671,2.075,0,4.559,37.006
0.6,0.031,-0.797,2.991,4.822,1.16,4.024,36.915
0.602,0.093,-0.767,-4.028,-1.465,-0.061,4.362,36.99
0.607,0.078,-0.801,-1.343,-1.77,1.038,4.335,36.641
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.596,0.034,-0.78,1.648,-3.052,-0.061,3.405,37.316
0.579,0.077,-0.763,6.592,11.475,1.038,4.113,37.339
0.573,0.025,-0.787,-14.16,-1.282,3.296,3.126,36.87
0.561,0.015,-0.818,-1.77,1.404,-1.953,2.22,36.214
0.579,0.019,-0.838,4.578,6.592,-2.136,1.981,35.532
0.612,0.368,-0.822,20.325,1.953,40.527,6.077,35.225
0.629,0.572,-1.063,-9.155,54.993,103.271,12.85,32.96
0.557,0.459,-1.194,50.537,90.393,137.756,17.192,29.717
0.208,0.49,-0.999,72.266,90.515,144.104,22.568,24.063
-0.214,0.451,-0.768,82.275,68.42,126.404,25.184,14.754
-0.434,0.209,-0.58,78.43,64.209,115.906,24.426,1.726
-0.739,0.204,-0.297,54.321,66.406,92.773,25.07,-21.653
-0.866,-0.337,-0.115,64.453,52.49,81.665,10.439,-50.815
-0.834,-0.468,0.199,52.368,41.748,23.865,-7.494,-72.905
-0.95,-0.182,0.266,-9.033,-3.296,-6.348,-13.006,-76.963
-1.044,-0.128,0.151,-16.357,-2.869,2.747,-16.658,-71.684
-1.001,-0.244,0.146,-7.019,2.197,1.404,-14.677,-71.58
-0.945,-0.073,0.205,5.92,0,-2.38,-8.885,-75.876
-0.912,-0.067,0.123,-7.019,-1.099,-0.061,-7.387,-78.301
-1.025,-0.094,0.118,3.784,1.16,-5.31,-6.938,-78.909
-0.976,-0.125,0.18,5.554,-0.244,0.671,-5.242,-79.399
-1.013,-0.075,0.225,0.671,0.061,-9.521,-5.181,-79.322
-0.881,-0.23,0.221,-28.32,-12.817,-21.179,-7.527,-76.841
-0.745,-0.177,0.092,-67.505,-44.189,-49.5,-9.356,-75.418
-0.658,0.017,-0.326,-84.167,-73.792,-53.284,-8.014,-81.187
-0.712,0.412,-0.455,-70.496,-85.51,-83.557,0.42,-81.116
-0.317,0.309,-0.886,-60.608,-81.543,-98.267,10.965,-55.484
-0.183,0.406,-1.063,-28.137,-73.608,-95.093,19.067,-32.293
0.116,0.602,-0.916,-38.452,-58.838,-92.346,26.312,-16.331
0.291,0.339,-1.066,-30.396,-58.35,-74.158,22.828,-1.267
0.51,0.221,-0.986,-3.296,-55.054,-80.811,20.928,9.619
