aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.027,0.261,0.961,1.526,-0.793,1.77,14.345,1.923
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.009,0.275,0.972,1.16,-4.944,0.549,14.676,1.421
0.015,0.249,0.985,17.639,12.085,0.366,15.148,1.058
0.048,0.229,0.977,0.427,-0.305,1.16,14.578,1.398
0.046,0.216,0.973,-0.366,0.549,0.977,13.914,1.678
0.003,0.232,0.989,4.7,2.197,-0.488,13.27,1.597
0.046,0.198,0.982,4.883,1.953,-0.732,12.577,2.046
0.014,0.203,0.976,-3.113,-3.479,0.549,12.222,1.56
0.04,0.221,0.979,3.662,2.747,7.69,12.273,1.466
0.024,0.207,0.986,0.549,1.221,6.775,11.931,1.761
0.014,0.222,0.989,0.244,-0.793,6.531,12.245,1.299
0.033,0.225,0.979,2.136,1.709,3.601,12.54,1.566
0.048,0.179,0.99,2.136,1.221,1.77,11.923,1.686
0.007,0.225,0.976,-5.249,-5.31,-2.38,12.208,1.456
0.039,0.228,0.969,10.681,4.211,-1.526,12.35,1.825
0.007,0.238,0.988,1.099,0.366,-1.038,12.516,1.448
0.17,0.199,0.967,0.427,1.16,-9.033,12.847,3.196
0.156,0.217,0.985,12.39,3.662,1.831,12.67,5.3
0.051,0.193,0.981,-3.723,-1.221,2.869,12.137,5.467
0.056,0.2,0.982,-2.319,-0.427,0.427,11.606,6.186
0.045,0.207,0.987,0.671,0.244,0.366,11.689,4.38
0.055,0.21,0.979,1.038,0.549,0.244,11.618,2.957
0.05,0.198,0.985,2.93,0.854,0.549,11.68,2.935
0.048,0.212,0.983,1.404,0.366,0.61,11.847,2.825
0.048,0.213,0.985,0.977,0.061,0.61,11.94,2.871
0.058,0.194,0.982,0.61,0.183,0.366,11.719,2.915
0.052,0.182,0.993,1.465,0.122,0.61,11.481,2.947
0.135,0.227,0.992,-3.479,0.122,-0.732,11.647,4.166
0.121,0.196,0.968,-6.775,-5.127,8.179,11.435,5.228
0.037,0.275,0.977,-5.798,-4.639,0.793,12.573,4.913
0.021,0.221,0.991,2.197,0.366,-0.061,13.122,4.466
-0.021,0.286,0.99,8.789,2.625,-2.075,13.972,2.245
0.022,0.182,0.977,9.705,4.089,1.465,13.772,0.834
0.052,0.193,0.978,1.709,0.061,0.793,12.638,1.042
0.035,0.214,0.991,-5.188,-2.075,2.441,12.534,1.24
0.01,0.224,0.98,-1.221,-0.671,-2.136,11.695,1.699
0.024,0.216,0.979,0.305,1.16,-5.249,12.16,1.724
0.045,0.219,0.972,-2.38,-2.563,-10.681,12.548,1.629
0.08,0.206,0.973,3.235,1.282,-5.615,12.497,2.283
-0.116,0.255,0.989,2.747,2.136,0,12.919,0.472
0.088,0.192,0.973,1.343,0,3.601,12.592,1.391
0.048,0.212,0.976,1.282,0,0.427,12.472,1.432
0.049,0.229,0.978,2.563,0.427,-0.122,12.766,0.988
0.045,0.228,0.977,0.671,-0.916,1.221,12.405,3.293
0.052,0.227,0.974,-1.587,-0.061,3.418,12.905,2.772
0.023,0.275,0.965,-0.916,-1.831,2.502,13.826,2.418
0.031,0.253,0.964,-0.305,-1.953,2.014,14.222,2.156
0.018,0.256,0.963,-2.869,-2.136,1.282,14.663,1.771
