aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.111,0.95,0.175,4.639,10.01,4.517,78.338,6.092
0.068,1.014,0.096,-1.038,23.132,13.367,79.257,5.329
0.015,0.959,0.172,4.883,14.648,-0.366,79.915,4.075
0.005,0.964,0.148,-2.014,-3.174,1.465,80.891,2.892
0.01,0.97,0.187,-8.972,-5.859,1.465,81.108,1.419
0.004,0.978,0.138,-5.798,-13.367,1.038,80.519,0.492
0.014,0.96,0.133,-7.019,-11.047,-2.38,81.074,0.476
0.007,0.958,0.169,5.798,-3.357,-3.052,80.765,0.507
-0.029,0.993,0.102,1.77,-6.226,0.305,82.054,-0.068
-0.04,0.965,0.164,3.662,-4.578,-0.916,81.624,-0.705
0.038,0.964,0.138,3.662,0.305,-0.732,81.587,-0.353
0.029,0.971,0.135,4.15,1.465,-0.549,82.11,-0.028
0.038,0.971,0.151,2.869,-2.38,0.244,81.306,0.943
0.029,0.97,0.163,5.005,-1.038,1.648,81.175,1.946
0.017,0.965,0.167,3.052,1.038,1.648,80.822,1.646
0.017,0.963,0.176,4.822,-0.488,2.136,80.239,1.481
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.051,0.956,0.137,6.042,-0.183,0.671,80.381,1.677
0.012,0.969,0.159,-9.033,3.418,-1.282,80.468,1.429
0.02,0.981,0.131,1.709,0.488,-0.61,81.014,1.461
0.029,1.003,0.139,-0.366,-0.183,1.16,81.606,1.615
-0.017,1.02,0.079,0.916,4.944,-2.075,82.677,0.622
-0.017,0.934,0.085,5.615,6.714,-1.77,83.693,0.212
-0.02,0.987,0.12,1.892,6.47,2.441,83.859,-0.36
-0.005,0.886,0.162,23.254,10.62,-0.671,83.278,-0.88
0.097,1.002,0.241,9.888,-1.831,-4.7,80.885,0.814
0.048,0.946,0.174,-3.052,-0.732,-5.127,79.516,1.766
0.041,0.991,0.156,0.488,1.221,-2.441,78.836,2.648
0.076,0.954,0.165,6.47,-1.282,-0.916,78.655,3.777
0.074,0.954,0.193,3.967,2.075,1.16,79.28,3.504
0.086,0.966,0.196,9.094,2.441,-1.038,78.845,4.036
0.08,0.934,0.197,-4.333,-12.634,6.287,77.924,4.665
0.091,0.954,0.208,1.526,1.709,-1.282,77.274,4.869
0.011,0.968,0.175,-1.587,-3.479,-2.075,77.878,3.932
0.021,0.984,0.188,0,-3.418,-6.775,78.311,2.96
0.113,0.94,0.16,3.54,-2.075,-2.197,78.699,3.44
0.071,0.99,0.189,3.113,-0.977,-2.014,79.144,3.13
0.126,0.945,0.185,9.094,-0.671,-2.197,78.358,4.823
0.101,0.911,0.246,4.272,1.404,1.343,76.878,6.086
0.091,0.957,0.191,3.967,0.854,-0.61,76.684,5.724
0.083,0.956,0.205,-1.282,1.099,0.061,76.293,5.937
0.088,0.958,0.193,-2.625,0.854,-0.244,76.465,5.35
0.093,0.961,0.188,1.587,1.16,-0.305,77.445,5.17
0.079,0.966,0.183,3.54,1.648,0.427,77.649,4.994
0.094,0.956,0.203,10.376,4.15,1.282,77.608,5.152
0.146,0.91,0.229,9.216,7.141,2.625,76.635,6.049
0.11,0.955,0.23,3.845,7.263,1.404,75.966,6.298
0.13,0.962,0.208,7.812,10.132,-1.892,75.29,7.041
0.123,0.953,0.219,-9.583,10.864,5.981,74.876,7.475
0.109,0.944,0.233,4.639,16.113,9.277,75.202,6.89
0.1,0.914,0.2,9.216,17.09,0.916,75.48,6.835
0.047,0.961,0.233,-12.024,-2.136,4.944,75.681,5.602
0.019,0.957,0.23,-8.911,-5.249,-2.991,76.054,4.064
0.018,0.988,0.2,-14.282,-7.019,-3.418,76.986,2.695
0.022,0.977,0.161,-0.854,-8.423,3.357,77.921,1.531
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.027,0.966,-0.049,7.568,0.122,0.061,86.679,-1.59
-0.026,0.983,-0.061,2.563,-0.427,-1.282,86.418,-1.548
-0.024,0.982,-0.058,-1.343,-1.77,-4.517,86.393,-1.496
-0.036,1.007,-0.018,17.09,-0.732,-10.315,86.836,-1.639
-0.055,0.994,-0.037,7.69,-4.395,-13.428,86.774,-2.027
0.07,0.969,-0.044,9.949,0.183,-6.226,87.638,-0.647
0.051,0.981,0.001,5.798,-2.869,-1.648,88.513,0.441
0.027,0.966,-0.012,5.676,-0.549,-2.502,88.081,1.374
0.033,0.998,-0.025,-2.258,-2.808,-2.014,87.11,2.648
0.029,0.994,-0.043,0.977,-2.075,-0.732,87.665,2.035
0.071,0.962,-0.032,-2.808,-1.404,0.793,87.158,2.333
0.064,0.962,-0.037,-2.319,-3.479,0.732,86.503,2.869
0.068,0.959,-0.046,5.249,2.258,-0.793,85.866,3.409
-0.065,0.958,-0.28,-10.071,-0.854,-8.911,83.791,2.031
0.06,0.993,-0.051,4.395,4.822,-0.732,83.617,1.86
0.084,0.981,-0.054,3.784,0.183,-0.244,83.332,2.148
0.066,0.993,-0.057,6.409,-1.343,-0.305,83.247,2.112
0.043,0.978,-0.025,3.418,-2.869,-0.488,85.432,3.682
0.104,0.993,-0.053,-1.16,-3.479,-1.526,84.902,4.306
0.09,0.98,-0.036,1.221,-3.113,-1.587,84.963,4.387
0.08,0.973,-0.037,0.427,-0.854,-1.038,84.9,4.605
0.071,0.999,-0.059,-2.197,1.099,-0.366,84.348,4.979
0.044,0.972,-0.041,4.761,-0.488,2.502,85.159,4.141
0.141,0.955,-0.039,7.08,8.789,3.052,84.453,4.917
0.091,0.949,-0.047,6.409,8.484,-0.488,84.206,5.111
0.102,0.962,0,9.766,8.789,3.418,84.069,5.626
