aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.409,0.642,0.394,94.849,-116.028,14.832,62.550,-6.668
-0.563,0.524,0.431,152.649,-109.131,-9.705,53.371,-21.465
-0.688,0.404,0.547,116.943,-86.731,-20.020,41.762,-32.790
-0.777,0.202,0.515,110.901,-68.237,-27.466,29.873,-43.286
-0.785,0.187,0.525,79.651,-51.819,-41.382,20.817,-49.425
-0.830,0.125,0.484,80.383,-45.166,-41.687,13.883,-53.685
-0.830,0.224,0.539,50.476,-39.795,-40.222,10.905,-55.803
-0.886,0.179,0.483,41.382,-35.828,-40.344,10.375,-57.148
-0.926,0.180,0.418,37.109,-36.926,-43.274,10.105,-59.458
-0.895,0.236,0.361,41.626,-34.912,-49.438,11.657,-60.792
-0.906,0.276,0.232,37.903,-34.302,-56.946,12.568,-64.432
-0.827,0.376,0.371,33.264,-37.354,-58.655,15.650,-63.836
-0.740,0.489,0.276,13.245,-31.372,-68.237,20.986,-61.201
-0.651,0.414,0.215,14.404,-27.161,-72.693,25.154,-58.691
-0.622,0.524,0.218,1.953,-22.644,-60.364,30.673,-53.508
-0.676,0.580,0.171,-15.259,-14.404,-28.259,35.346,-50.821
-0.728,0.669,0.153,-5.432,-8.057,-8.850,38.179,-49.144
-0.730,0.649,0.137,-0.366,-2.441,-5.249,40.476,-47.611
-0.726,0.650,0.139,7.935,0.916,-5.310,41.083,-47.538
-0.723,0.683,0.171,5.981,2.502,-1.465,41.767,-46.928
-0.703,0.692,0.172,3.174,3.235,-0.122,42.202,-46.410
-0.704,0.670,0.138,3.235,6.287,4.639,42.676,-45.930
-0.634,0.563,0.115,-3.418,14.221,27.222,42.683,-45.939
-0.625,0.617,0.090,-3.296,29.785,66.711,43.101,-45.797
-0.644,0.606,0.121,-20.386,53.467,106.262,42.834,-46.217
-0.746,0.448,0.184,-36.865,66.895,119.263,39.625,-49.140
-0.806,0.249,0.336,-54.260,63.293,105.103,33.382,-53.931
-0.801,0.112,0.369,-90.637,51.697,79.590,24.107,-59.882
-0.767,0.134,0.400,-77.209,45.959,51.819,15.618,-62.882
-0.765,0.178,0.477,-75.623,37.720,30.884,10.841,-61.292
-0.854,0.213,0.540,-93.628,36.804,12.634,9.881,-59.237
-0.832,0.379,0.524,-108.276,42.358,-7.507,13.516,-56.354
-0.753,0.516,0.395,-122.986,55.603,-33.386,18.942,-54.047
-0.637,0.648,0.356,-77.820,66.345,-61.768,26.171,-50.615
-0.465,0.913,0.463,-79.651,91.187,-73.486,37.502,-41.767
-0.288,0.995,0.432,-36.255,115.112,-66.956,48.663,-31.589
-0.049,0.936,0.516,0.549,122.131,-55.725,56.882,-20.184
0.170,0.982,0.527,19.897,107.422,-57.617,61.965,-8.380
0.420,1.048,0.541,19.104,78.979,-44.495,62.853,3.255
0.385,0.842,0.433,21.667,47.302,-22.400,59.775,12.132
0.444,0.744,0.450,5.066,33.508,-19.104,56.295,19.057
0.530,0.723,0.438,15.137,21.423,-16.113,52.508,24.868
0.534,0.667,0.419,-0.244,12.451,-12.451,49.177,28.777
0.479,0.796,0.474,11.780,5.981,-2.625,47.677,30.092
0.470,0.814,0.406,2.869,11.963,-1.221,48.460,30.139
0.421,0.709,0.384,-16.357,0.000,6.836,49.610,29.046
0.388,0.760,0.381,-17.883,-0.549,1.648,51.991,26.720
0.392,0.804,0.361,-26.489,-4.456,0.671,53.728,25.850
0.425,0.819,0.345,-7.446,-0.916,-0.916,54.672,25.383


0.453,0.844,0.472,-7.812,2.319,17.700,54.815,24.814
