aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.163,0.893,0.339,-12.146,-7.202,-0.854,66.621,-10.324
-0.205,0.902,0.321,-8.606,-5.615,0.244,66.665,-10.545


-0.229,0.877,0.332,10.376,4.639,-2.991,66.507,-11.439
-0.209,0.880,0.353,9.766,2.686,-7.141,66.197,-11.972
-0.223,0.870,0.373,4.211,3.113,-10.498,65.251,-12.866
-0.430,0.931,0.340,-16.541,6.287,-19.836,63.528,-15.922
-0.383,0.960,0.337,-5.920,10.559,-23.315,62.753,-17.692
-0.174,0.918,0.369,26.306,10.193,-8.179,63.132,-17.057
-0.168,0.788,0.392,19.653,7.874,-16.052,62.862,-16.602
-0.126,0.902,0.438,18.127,-0.122,-11.353,63.803,-12.352
-0.075,0.863,0.380,4.883,-0.488,-10.071,64.324,-8.096
-0.035,0.900,0.388,0.732,-1.770,-8.911,64.488,-6.054
0.003,0.876,0.377,-3.784,-0.549,-8.057,65.678,-3.441
-0.017,0.858,0.399,6.287,-2.014,-0.977,66.100,-1.872
-0.022,0.859,0.405,-2.319,-2.808,-2.441,65.781,-1.077
0.014,0.889,0.436,-4.700,-2.502,-10.010,65.080,-0.337
0.047,0.865,0.419,4.150,-2.869,-10.864,64.444,0.318
0.065,0.907,0.435,-2.869,-3.174,-12.817,64.243,1.521
0.035,0.855,0.407,2.075,-4.150,-16.541,64.133,2.350
0.067,0.895,0.409,6.592,-3.967,-21.118,64.450,3.124
0.115,0.871,0.402,6.042,-3.296,-23.621,64.587,4.125
0.151,0.809,0.399,20.996,-2.014,-20.020,64.200,5.533
0.163,0.894,0.458,-1.404,-0.977,-16.296,63.365,7.344
0.181,0.831,0.397,12.451,-0.183,-12.146,62.609,9.163
0.185,0.844,0.423,1.038,-1.099,-6.287,61.824,10.241
0.169,0.855,0.427,-4.700,0.122,-1.831,61.727,10.362
0.156,0.844,0.430,3.235,1.282,-1.709,61.747,10.405
0.171,0.842,0.427,0.671,-1.160,0.061,61.508,10.199
0.168,0.844,0.427,2.136,-0.671,2.441,61.539,9.944
0.159,0.824,0.423,3.906,0.244,7.690,61.417,9.866
0.167,0.819,0.411,-5.371,1.099,13.062,61.419,10.101
0.176,0.826,0.413,-3.235,2.808,22.278,61.448,10.229
0.156,0.864,0.452,4.211,6.165,26.550,61.340,9.970
0.084,0.866,0.441,14.648,8.423,23.804,61.751,8.743
0.072,0.861,0.415,5.920,5.859,21.362,62.358,7.264
0.025,0.848,0.431,21.484,4.150,19.104,62.738,4.990
