aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.034,0.844,-0.525,-18.494,-91.858,-32.715,60.330,-19.557
0.068,0.848,-0.583,-27.222,-81.970,-27.344,59.727,-10.472
0.212,0.830,-0.651,-46.082,-76.233,-24.902,56.799,-1.209
0.368,0.731,-0.683,-20.630,-77.393,-29.053,52.254,8.583
0.562,0.661,-0.695,-23.682,-51.147,-14.954,46.837,16.716
0.587,0.583,-0.602,-22.461,-32.349,-3.784,41.695,24.221
0.639,0.558,-0.586,-17.639,-20.874,-2.319,37.085,30.885
0.673,0.525,-0.591,-5.066,-1.160,2.319,33.705,35.933
0.698,0.492,-0.547,7.019,-0.854,-0.854,31.768,39.297
0.682,0.444,-0.554,-6.531,-1.892,1.770,29.799,41.480
0.686,0.464,-0.541,2.869,2.869,2.075,28.582,42.881
0.669,0.455,-0.536,-0.916,-3.235,4.761,27.953,43.700
0.677,0.464,-0.545,-3.113,-2.869,2.380,27.717,43.672
0.682,0.475,-0.519,0.793,-3.845,0.244,28.264,43.745

0.633,0.521,-0.534,6.531,-3.906,0.916,29.324,42.856
0.661,0.495,-0.560,2.258,3.479,-0.122,29.763,42.337
0.631,0.638,-0.639,6.470,4.700,-1.282,31.714,40.077
0.653,0.486,-0.561,1.709,1.282,-0.427,31.800,39.410
0.668,0.470,-0.572,15.686,1.282,-3.418,30.798,39.851
0.674,0.601,-0.533,3.052,6.104,4.028,32.123,39.523
0.580,0.483,-0.666,21.362,24.963,1.343,30.414,39.737
0.614,0.646,-0.634,28.687,31.494,2.625,32.177,37.896
0.451,0.540,-0.854,29.236,61.096,16.113,32.591,33.406
0.360,0.694,-0.762,50.110,75.195,16.602,33.718,28.118
0.216,0.735,-0.752,40.588,92.041,24.597,37.382,22.408
0.062,0.809,-0.605,40.710,98.877,26.855,41.257,14.989
-0.148,0.818,-0.458,29.602,91.125,21.240,49.351,7.000
-0.270,0.858,-0.340,20.813,87.830,31.677,56.149,-2.057
-0.387,0.796,-0.161,19.714,88.623,40.710,62.169,-11.551
-0.476,0.763,0.055,17.883,82.397,39.246,64.141,-20.873
-0.527,0.636,0.236,12.817,71.289,35.095,61.266,-28.485
