Exercise,Ax_Min,Ax_Max,Ax_Mean,Ax_std,Ax_med,Ay_Min,Ay_Max,Ay_Mean,Ay_std,Ay_med,Az_Min,Az_Max,Az_Mean,Az_std,Az_med,Gx_Min,Gx_Max,Gx_Mean,Gx_std,Gx_med,Gy_Min,Gy_Max,Gy_Mean,Gy_std,Gy_med,Gz_Min,Gz_Max,Gz_Mean,Gz_std,Gz_med,Pitch_Min,Pitch_Max,Pitch_Mean,Pitch_std,Pitch_med,Roll_Min,Roll_Max,Roll_Mean,Roll_std,Roll_med
4,-0.094,0.009,-0.036484848,0.022405523,-0.039,0.903,1.111,0.97719697,0.033677301,-0.039,-0.292,-0.026,-0.141818182,0.06172667,-0.1305,-23.865,31.555,1.969742424,10.03802634,1.587,-55.115,52.124,-0.339454545,35.03015773,-0.183,-10.01,6.165,0.011181818,2.889048222,-0.183,-4.15,0.068,-2.108363636,0.96822117,-2.336,73.888,87.339,81.39333333,3.332320385,82.1465
4,-0.126,-0.01,-0.046895522,0.019821273,-0.047,0.819,1.025,0.962656716,0.031466939,-0.047,-0.368,-0.09,-0.225850746,0.074881979,-0.231,-13.916,36.194,1.643373134,9.132793085,0,-56.274,62.195,0.207791045,37.09997135,-0.488,-11.536,8.484,-1.19058209,5.148112488,-0.793,-4.709,-1.193,-2.714014925,0.926696683,-2.778,68.742,84.115,76.608,4.28729099,76.452
4,-0.088,-0.012,-0.052115942,0.017904597,-0.056,0.9,1.036,0.962927536,0.029072586,-0.056,-0.36,-0.12,-0.251130435,0.061888161,-0.248,-27.466,17.151,0.275985507,8.168320863,0,-66.711,52.307,-0.170710145,36.66457157,0.61,-9.277,8.972,-0.613,5.685567914,-0.854,-4.479,-1.322,-2.978550725,0.87633687,-3.181,69.241,82.291,75.21033333,3.456641662,75.617
4,-0.089,0.008,-0.047393939,0.020029116,-0.0485,0.9,1.031,0.968848485,0.028381599,-0.0485,-0.294,-0.1,-0.198833333,0.044357493,-0.202,-22.461,25.208,1.438015152,7.394523396,1.2815,-57.678,64.087,0.070287879,38.91550694,-0.061,-8.423,9.521,-0.199772727,4.551369129,-0.7935,-4.143,-0.661,-2.745166667,0.956475784,-2.995,72.544,82.829,77.95542424,2.534029306,77.8005
4,-0.079,0.027,-0.042188406,0.022175288,-0.049,0.874,1.022,0.960956522,0.028930665,-0.049,-0.327,-0.117,-0.209768116,0.045386298,-0.205,-12.573,35.156,2.015086957,8.375149538,1.221,-73.425,63.477,-0.022927536,39.74910274,0.122,-8.057,9.888,-0.172449275,4.746222236,-0.671,-4.024,-0.214,-2.467971014,1.069849673,-2.815,71.165,81.518,77.38269565,2.483663247,78.032
4,-0.109,0.009,-0.035442857,0.024227566,-0.043,0.929,1.011,0.964042857,0.017631852,-0.043,-0.386,-0.121,-0.225271429,0.067501352,-0.2135,-18.616,27.832,2.1537,7.661980092,2.075,-71.533,74.646,0.292114286,39.45189305,0.244,-11.169,9.766,-0.0357,5.13609492,-0.2745,-3.934,0.091,-2.040385714,1.244613546,-2.5005,69.171,82.374,76.69084286,3.786733155,77.3105
4,-0.189,0.023,-0.044485294,0.030841672,-0.0545,0.874,1.052,0.966014706,0.024149097,-0.0545,-0.374,-0.115,-0.215882353,0.050955213,-0.2205,-13.062,19.714,1.396647059,7.370781256,1.6175,-65.613,75.378,0.436132353,39.30991766,0.122,-11.475,8.484,-0.412852941,5.145292322,-0.366,-6.149,0.367,-2.558426471,1.434252848,-3.0585,72.18,82.515,77.11529412,2.634553037,76.7285
4,-0.076,-0.003,-0.049932432,0.018145025,-0.054,0.85,1.028,0.950081081,0.030903631,-0.054,-0.467,-0.091,-0.284054054,0.083072157,-0.2665,-18.738,30.273,1.240540541,8.495275867,1.465,-71.533,69.519,0.09072973,37.48308412,0.2135,-13.916,11.353,-0.634256757,6.882598179,-0.3355,-4.01,-0.732,-2.872567568,0.864254054,-3.0515,64.812,82.496,73.18563514,4.763143734,74.712
4,-0.094,0,-0.046671429,0.021422406,-0.051,0.88,1.093,0.9593,0.031537119,-0.051,-0.398,-0.125,-0.244285714,0.062780072,-0.2545,-14.954,18.86,2.5268,7.14243278,2.4715,-68.787,71.411,-1.422971429,37.50706455,0.122,-12.878,21.179,0.557157143,6.530616842,-0.183,-4.591,-0.744,-2.673614286,1.062424985,-2.8395,67.969,80.88,75.41428571,3.389109293,75.1005
4,-0.053,0.068,0.002880597,0.02660515,0.007,0.839,1.019,0.955104478,0.033241602,0.007,-0.463,0.104,-0.180880597,0.1697728,-0.182,-18.25,58.289,3.179328358,13.69487693,0.793,-63.721,76.904,-0.24958209,37.12771389,-0.244,-12.512,14.343,2.681895522,5.376805436,2.258,-2.402,3.238,0.184701493,1.433786416,0.412,65.248,89.578,77.79501493,7.975540895,79.469
4,-0.058,0.057,0.002821918,0.027456705,0.007,0.841,1.035,0.954575342,0.038527738,0.007,-0.487,0.027,-0.216232877,0.147074577,-0.19,-42.725,31.067,1.535082192,13.18517849,0.488,-64.819,57.556,0.262534247,35.30650546,0,-12.39,14.465,1.80260274,6.299540966,0.977,-2.707,2.618,0.175054795,1.44174228,0.68,62.66,87.756,77.2810274,8.418759202,79.131
4,-0.073,0.057,0.005271429,0.027195439,0.0115,0.886,1.054,0.966357143,0.034548448,0.0115,-0.423,0.04,-0.175085714,0.150763155,-0.169,-43.823,43.762,1.488385714,14.03144008,1.129,-77.087,56.335,0.273757143,35.93507624,-0.0915,-7.935,12.024,2.6934,5.584776438,2.1055,-2.319,2.519,0.297728571,1.392378873,0.648,65.782,89.162,79.20774286,8.040720906,80.232
4,-0.027,0.057,0.012516129,0.022628679,0.0155,0.897,1.067,0.977290323,0.037691321,0.0155,-0.403,0.048,-0.165016129,0.135186149,-0.1755,-36.255,33.325,0.101322581,12.97382751,1.648,-68.298,62.988,0.545370968,35.55661581,0.183,-12.085,13.672,2.145112903,5.537155289,1.0985,-1.263,2.676,0.718290323,1.128957409,0.89,67.882,89.378,79.91919355,6.954947351,80.467
4,-0.09,0.065,0.005258621,0.022977151,0.0065,0.915,1.039,0.96112069,0.023292253,0.0065,-0.327,0.002,-0.172448276,0.111541224,-0.2025,-41.26,32.227,0.943948276,13.3596064,1.587,-55.359,60.181,-0.071586207,33.43662496,-0.061,-11.23,8.85,2.000551724,4.393847454,1.892,-1.41,1.92,0.411310345,0.915918084,0.568,71.277,88.785,79.67827586,6.071114022,78.395
4,-0.028,0.039,0.006619048,0.017179722,0.009,0.932,1.036,0.986968254,0.02346512,0.009,-0.286,0.038,-0.129349206,0.095762165,-0.159,-22.949,25.574,1.745793651,8.927194582,1.709,-56.763,47.913,0.401111111,32.25205145,1.221,-4.822,8.728,1.779730159,3.564762537,1.648,-1.393,1.85,0.293888889,0.949242365,0.511,73.677,89.131,82.04052381,4.978958924,80.399
4,-0.037,0.052,0.0106,0.019140761,0.012,0.86,1.016,0.967030769,0.029622083,0.012,-0.329,0.042,-0.156507692,0.106395507,-0.172,-13.733,46.326,2.294876923,10.50532786,0.366,-59.204,47.546,0.123923077,32.22784924,0.488,-9.827,8.484,1.432876923,3.760334333,0.793,-1.63,2.243,0.609153846,0.979306247,0.761,72.065,88.922,80.55986154,5.594602105,79.647
5,-0.152,0.01,-0.017914286,0.015535749,-0.017,0.927,1.083,0.979457143,0.01940977,-0.017,-0.325,-0.032,-0.132714286,0.061829108,-0.125,-24.292,13,1.532864286,5.343104542,1.282,-31.372,28.625,0.286842857,17.61236055,-0.244,-8.545,3.174,-0.082807143,1.330406428,-0.0915,-3.8,0.034,-1.046364286,0.601277049,-1.064,74.118,87.622,82.2401,3.330675809,82.6525
5,-0.044,0.026,-0.005373134,0.012269941,-0.006,0.918,1.037,0.977731343,0.018321754,-0.006,-0.368,-0.003,-0.111395522,0.05765297,-0.111,-18.494,14.465,1.627014925,5.185036245,1.465,-40.771,31.006,0.042865672,19.08199598,-0.0915,-3.967,12.268,-0.189910448,1.580483173,-0.305,-1.744,1.319,-0.297552239,0.516560728,-0.3505,73.348,89.099,83.50997015,3.070943687,83.275
5,-0.029,0.008,-0.009455224,0.008522077,-0.01,0.895,1.044,0.980634328,0.021110715,-0.01,-0.247,-0.003,-0.110171642,0.051633545,-0.1155,-7.263,19.531,2.186365672,4.737254739,1.587,-39.368,28.931,0.132119403,19.42184985,0.0305,-4.395,4.15,0.159425373,1.245778136,0.122,-1.864,0.136,-0.565880597,0.42486173,-0.564,73.013,89.008,83.45692537,3.15178652,83.438
5,-0.048,0.02,-0.007626866,0.008568759,-0.008,0.922,1.041,0.981686567,0.018059808,-0.008,-0.24,0.003,-0.098044776,0.044348901,-0.1025,-7.935,21.118,2.330723881,5.21481461,1.5565,-39.307,29.114,0.13258209,18.82808794,0,-3.174,2.869,-0.30241791,1.059173648,-0.2745,-1.73,0.332,-0.440992537,0.321337676,-0.459,77.142,89.187,84.25948507,2.485559309,84.0295
5,-0.03,0.02,-0.006387597,0.008521398,-0.008,0.937,1.031,0.981170543,0.014894485,-0.008,-0.213,-0.004,-0.090744186,0.045111196,-0.094,-10.193,16.418,1.83672093,5.081165095,1.587,-43.518,32.471,-0.705937984,18.75017292,0,-1.831,4.028,0.080007752,1.004095313,-0.061,-1.357,0.524,-0.373713178,0.368646345,-0.463,78.325,89.212,84.71265116,2.490055411,84.436
5,-0.025,0.039,-0.00302439,0.008945613,-0.002,0.879,1.065,0.975260163,0.020313864,-0.002,-0.277,-0.015,-0.134317073,0.055253858,-0.144,-29.297,14.832,1.481666667,5.55290559,1.526,-34.058,26.428,0.293747967,17.82240746,0.183,-5.127,4.15,-0.525528455,1.193726198,-0.732,-1.043,0.922,-0.163788618,0.37028937,-0.131,73.677,88.872,82.21580488,3.038622649,81.411
5,-0.054,0.016,-0.008991803,0.008374988,-0.01,0.906,1.055,0.974639344,0.018899064,-0.01,-0.249,-0.019,-0.155065574,0.057660984,-0.165,-9.277,17.151,1.990188525,4.958208645,1.8615,-33.02,32.043,0.247139344,18.38607507,-0.061,-4.517,2.869,-0.426713115,1.536500357,-0.366,-1.557,0.253,-0.526729508,0.327005523,-0.5095,74.15,87.961,80.90964754,3.340222185,80.134
5,-0.027,0.017,-0.003642276,0.008789086,-0.004,0.917,1.039,0.981723577,0.019328608,-0.004,-0.257,-0.025,-0.11404065,0.052508922,-0.11,-12.024,14.099,1.72095122,4.741741924,2.075,-26.428,25.879,0.296252033,16.3778637,0,-2.747,1.892,-0.287796748,0.939362811,-0.305,-0.972,0.621,-0.207577236,0.343223748,-0.214,76.426,87.963,83.37241463,2.946883488,83.674
5,-0.038,0.052,-0.003221311,0.011546179,-0.002,0.905,1.02,0.978639344,0.02003182,-0.002,-0.292,0.007,-0.098352459,0.060482211,-0.09,-20.142,14.343,2.278344262,5.07864486,2.594,-32.41,27.588,0.168590164,17.57433762,0.122,-2.38,3.845,0.164114754,1.030223479,0.061,-1.375,1.408,-0.19702459,0.524279269,-0.068,74.133,89.562,84.1775,3.48723156,84.481
5,-0.029,0.034,0.000846774,0.009591701,0,0.922,1.036,0.978048387,0.016321892,0,-0.265,0.004,-0.099782258,0.060907842,-0.0935,-11.841,16.052,2.099274194,4.924451092,1.8005,-28.625,26.367,0.513879032,16.66912376,0.0915,-6.226,15.503,-0.05758871,1.883903136,-0.2135,-0.954,0.775,0.052879032,0.386021264,0.0265,77.506,89.39,84.20412903,3.328031431,84.12
5,-0.035,0.029,0.003108527,0.009753397,0.002,0.929,1.015,0.977248062,0.014744189,0.002,-0.255,0.019,-0.089302326,0.056038157,-0.097,-15.686,17.456,2.29048062,5.232326882,1.831,-29.968,25.085,0.371426357,16.0974572,0.183,-3.967,2.38,-0.438100775,0.897645608,-0.366,-1.038,0.878,0.174124031,0.418167412,0.177,76.081,89.524,84.67269767,2.99456714,84.418
6,-0.039,0.048,0.0216,0.01528322,0.026,0.912,1.024,0.976771429,0.020221363,0.026,-0.32,-0.045,-0.132242857,0.055737073,-0.1155,-16.785,16.724,1.224214286,6.295102087,1.068,-42.114,40.955,-0.347885714,24.86437257,-0.5185,-4.7,3.113,-0.3077,1.342423952,-0.366,-0.763,2.294,1.266428571,0.724465011,1.4395,74.085,86.389,82.23708571,2.729977755,83.1515
6,-0.018,0.063,0.023708333,0.016131884,0.026,0.908,1.079,0.973986111,0.025690735,0.026,-0.28,-0.097,-0.173138889,0.041090524,-0.1655,-15.137,14.893,1.775138889,5.783067234,1.7395,-44.922,47.913,-0.246652778,26.74886426,-0.0305,-5.615,4.883,-0.098277778,2.423936934,-0.183,-0.295,2.747,1.358875,0.765203295,1.537,73.561,82.318,79.75575,2.222642202,80.2985
6,-0.092,0.062,0.025633803,0.021955305,0.031,0.93,1.024,0.969478873,0.021109144,0.031,-0.319,-0.123,-0.203535211,0.045835991,-0.2,-9.521,18.433,1.586028169,5.620434955,1.343,-54.443,54.382,-0.108338028,30.07452512,-0.061,-8.423,4.944,-0.599112676,3.153708382,-0.244,-1.469,2.878,1.466732394,0.98912706,1.8,72.26,82.005,78.04247887,2.361505427,78.372
6,-0.059,0.086,0.025547945,0.020693559,0.024,0.885,1.058,0.973178082,0.026957962,0.024,-0.327,-0.135,-0.189835616,0.036160911,-0.179,-20.752,15.442,1.336945205,5.603282324,1.587,-57.312,55.481,-0.103712329,29.59492746,-0.061,-6.104,6.592,0.037671233,3.016437321,-0.244,-0.927,3.603,1.480561644,0.99827472,1.362,72.016,81.586,78.79269863,1.885201814,79.242
6,-0.069,0.068,0.028514286,0.019925763,0.029,0.909,1.089,0.9725,0.02691573,0.029,-0.358,-0.127,-0.226514286,0.049436753,-0.214,-17.7,15.137,1.089014286,6.335054686,1.2515,-64.453,54.443,0.047942857,32.01380388,0.0915,-8.362,8.24,-0.4063,4.24992458,-0.366,-1.127,3.446,1.634057143,0.954428517,1.6425,70.799,80.852,76.82412857,2.341274748,77.2855
6,-0.007,0.075,0.032358209,0.015115416,0.037,0.899,1.024,0.964850746,0.024981359,0.037,-0.328,-0.125,-0.204791045,0.044147321,-0.2,-13.489,21.545,2.205402985,6.557245479,1.953,-54.504,49.133,-0.203970149,30.31795367,0,-7.629,7.568,-0.293283582,3.631997767,-0.488,0.543,3.341,1.875671642,0.682887017,2.189,70.262,81.963,77.78174627,2.467093428,78.108
6,-0.014,0.194,0.038225352,0.02500297,0.038,0.895,1.018,0.966408451,0.023930004,0.038,-0.461,-0.121,-0.198169014,0.053548906,-0.192,-8.911,19.897,1.863704225,5.881118153,0.977,-59.998,54.077,0.006830986,31.04760517,0,-7.69,7.874,-0.356690141,3.666214613,-0.427,0.585,4.179,2.198070423,0.898255982,2.196,72.105,82.22,78.15638028,2.624460883,78.477
6,0.011,0.082,0.041,0.015757216,0.042,0.916,1.029,0.9684,0.019976363,0.042,-0.322,-0.133,-0.201385714,0.03834069,-0.187,-13.855,18.127,1.8119,6.286188288,2.136,-61.462,58.96,0.109871429,31.71863713,0.0305,-6.165,7.69,-0.117671429,3.225071012,-0.366,0.989,4.04,2.388242857,0.801976552,2.4465,72.487,80.799,78.01224286,1.805482724,78.45
6,-0.018,0.079,0.042202899,0.017544548,0.042,0.928,1.01,0.966478261,0.018244748,0.042,-0.385,-0.091,-0.197565217,0.054714628,-0.185,-9.216,17.7,2.265391304,6.212158207,2.258,-63.477,57.495,-0.310492754,31.80012698,0,-3.967,8.24,0.258246377,2.965712078,-0.366,0.274,3.914,2.442173913,0.835878896,2.403,69.507,82.287,78.20307246,2.688255477,78.936
6,-0.036,0.086,0.040716418,0.017587707,0.04,0.907,1.023,0.972761194,0.022293558,0.04,-0.318,-0.102,-0.187134328,0.051168733,-0.172,-15.991,22.705,2.177208955,7.460003685,1.709,-56.03,50.049,-0.14119403,29.41430947,0,-9.094,9.399,0.101134328,3.1718121,-0.244,0.153,3.929,2.337671642,0.800631614,2.282,70.237,82.161,78.73671642,2.866077727,79.749
6,0.001,0.079,0.045169231,0.014764367,0.046,0.914,1.012,0.964923077,0.019791339,0.046,-0.31,-0.045,-0.162107692,0.059920813,-0.162,-13.733,18.799,2.727784615,7.178653603,2.502,-60.669,43.64,-0.023553846,29.38832723,0.061,-2.38,8.362,0.895861538,2.584154467,-0.122,1.033,3.956,2.661784615,0.653591101,2.712,71.646,85.136,79.99618462,3.183263169,80.132
6,-0.009,0.142,0.041285714,0.022854253,0.043,0.909,1.026,0.975982143,0.025277724,0.043,-0.408,-0.085,-0.176071429,0.061251748,-0.1625,-15.564,18.555,1.343857143,6.973001752,2.1055,-52.246,54.26,0.376,29.77718998,0.2135,-5.676,5.127,-0.459857143,2.617166028,-0.305,0.248,3.602,2.358678571,0.79064064,2.496,70.678,83.556,79.41041071,3.162465314,80.3045
6,-0.011,0.117,0.044904762,0.017992574,0.044,0.919,1.032,0.979047619,0.025217396,0.044,-0.281,-0.04,-0.147555556,0.048906025,-0.133,-18.799,18.799,1.877492063,6.918755654,2.136,-56.213,52.307,-0.192761905,29.10953362,-0.122,-4.15,6.958,0.088190476,2.02394722,-0.244,0.555,3.9,2.622603175,0.709464485,2.582,73.572,84.763,80.8957619,2.515006091,81.852
6,0.005,0.086,0.044353846,0.014949321,0.044,0.934,1.028,0.978384615,0.021004979,0.044,-0.317,-0.036,-0.138676923,0.067258156,-0.115,-14.16,17.029,1.714661538,6.234389441,1.465,-50.964,50.354,0.297630769,26.55420686,0.122,-2.991,5.92,0.156830769,1.538151138,-0.122,0.793,4.013,2.537169231,0.728922548,2.601,71.994,85.456,81.46744615,3.326366989,82.714
7,-0.076,0.108,0.027742424,0.032040988,0.028,0.339,1.826,0.996015152,0.266314995,0.028,-0.399,0.168,-0.086348485,0.117065333,-0.104,-160.706,168.945,0.913606061,59.94289151,0.0915,-63.11,65.125,-0.295969697,36.52907345,0.946,-13.428,15.015,-1.131924242,5.214930814,-0.885,-0.678,4.066,1.562181818,1.071031651,1.556,76.825,89.368,84.04166667,3.036890466,84.1465
7,-0.077,0.135,0.039861538,0.043731381,0.039,0.158,1.897,0.990138462,0.329009303,0.039,-0.415,0.34,-0.059846154,0.158001506,-0.069,-286.926,204.712,2.7814,84.18912069,0.549,-77.881,83.13,-0.238507692,40.07732509,-0.671,-19.226,15.137,-1.624446154,6.685331356,-1.343,0.284,5.706,2.289461538,1.188461388,2.039,76.119,88.677,84.01769231,3.508616621,84.724
7,-0.05,0.177,0.049741935,0.042686403,0.046,0.069,1.698,0.965677419,0.309408678,0.046,-0.363,0.458,-0.001967742,0.153463828,0.0155,-156.433,119.08,0.044306452,61.30569206,0.458,-81.909,80.688,1.439209677,42.26460161,1.9835,-23.499,29.663,-0.757064516,8.565785386,-0.2745,0.336,6.608,2.932758065,1.369063491,2.7785,73.377,88.974,84.28358065,2.746589113,84.322
7,-0.154,0.184,0.036328125,0.061870078,0.0395,0.112,1.995,0.977734375,0.38795517,0.0395,-0.446,0.437,-0.02128125,0.184920873,-0.045,-228.76,263.367,7.436765625,97.00154001,2.2585,-83.374,72.998,-0.701015625,40.07370552,1.312,-17.151,28.87,0.463515625,9.1403293,-0.7625,-4.055,4.15,2.099625,1.403568428,2.347,76.684,89.609,84.85740625,2.780411405,85.6235
7,-0.097,0.214,0.051882353,0.058318357,0.0555,-0.047,2.519,0.971911765,0.409225907,0.0555,-0.4,0.391,-0.013088235,0.165873422,-0.0435,-275.757,185.608,-2.398308824,82.29238018,-1.282,-93.567,105.347,0.745058824,42.21818962,-0.0915,-30.762,28.381,-2.287911765,9.707257397,-0.8545,-0.376,5.517,3.001470588,1.422069676,3.189,79.623,89.435,84.35105882,2.724169773,84.4965
7,-0.055,0.201,0.055348485,0.044783064,0.05,0.239,1.871,0.989833333,0.283477015,0.05,-0.231,0.392,0.058454545,0.143384495,0.031,-155.457,155.701,1.879121212,74.5448802,-1.984,-77.942,75.073,0.131363636,41.02272865,-0.0915,-23.56,26.428,0.466984848,10.33788832,0.122,0.182,5.371,3.197636364,1.211607764,3.267,76.051,88.655,83.30633333,3.610573602,84.566
7,-0.171,0.266,0.044954545,0.056709362,0.0355,-0.093,2.1,0.990454545,0.421861304,0.0355,-0.377,0.536,-0.037651515,0.176764119,-0.0775,-123.047,138.367,3.286621212,59.83393913,4.7915,-80.872,65.186,0.457712121,40.05646446,1.068,-18.616,12.878,-1.350151515,6.516945026,-1.099,-0.161,5.451,2.564181818,1.196288168,2.626,77.805,88.298,84.38728788,2.770429979,84.789
7,-0.025,0.217,0.053876712,0.048034405,0.044,0.154,1.926,0.985890411,0.313679267,0.044,-0.261,0.434,0.00639726,0.153590069,-0.02,-240.173,260.132,0.950643836,70.17494207,-1.465,-78.125,97.473,0.308479452,38.37582393,-0.793,-18.188,36.682,-0.283410959,9.391011982,-0.732,1.129,6.527,3.117876712,1.315624218,2.726,77.351,87.963,84.07934247,3.299517036,85.084
7,-0.044,0.284,0.05073913,0.053156443,0.042,0.3,1.984,0.998391304,0.264531451,0.042,-0.224,0.485,0.022202899,0.146215854,-0.015,-223.389,212.463,1.32684058,86.5720925,-0.061,-76.172,93.201,0.157507246,39.06045444,-0.122,-24.597,35.645,0.443231884,9.581063814,-0.427,0.73,8.107,2.866463768,1.480016083,2.421,75.69,88.327,84.415,3.613440519,85.953
7,-0.066,0.154,0.036611111,0.048321805,0.026,0.502,1.509,0.977037037,0.245359264,0.026,-0.214,0.301,-0.017740741,0.139029681,-0.062,-180.481,173.889,-1.076055556,70.65381957,-1.709,-76.721,78.735,1.450148148,40.86607968,0.3355,-23.804,21.79,0.292759259,6.992062915,-0.427,-1.079,5.409,2.127666667,1.477876153,1.952,77.756,88.933,84.24553704,2.835753321,84.862
7,-0.047,0.161,0.034830508,0.04196269,0.031,0.296,1.737,0.990610169,0.276859358,0.031,-0.22,0.341,0.021237288,0.133642387,0.009,-205.933,203.918,-0.376474576,81.37812365,-5.127,-94.971,71.716,0.153067797,38.84182612,-0.122,-16.968,27.344,-0.098305085,8.657293661,-0.671,-0.36,4.503,1.975,1.176682332,1.878,78.528,89.406,84.60052542,2.937672227,84.575
7,-0.038,0.162,0.035964912,0.044542903,0.028,0.273,1.617,0.99345614,0.281415242,0.028,-0.229,0.321,-0.010052632,0.14253927,-0.045,-152.283,207.947,1.846035088,71.10363158,1.831,-88.379,74.158,0.293403509,40.40966388,0.427,-23.926,23.499,0.086719298,9.085635126,-0.854,-0.545,6.349,2.093385965,1.488079332,1.662,76.239,89.678,84.3644386,3.39320799,84.976
7,-0.048,0.176,0.034688525,0.039492844,0.026,0.044,1.759,0.957967213,0.301118801,0.026,-0.396,0.354,-0.024245902,0.138031477,-0.054,-177.673,209.717,5.618262295,79.74131474,3.479,-71.533,81.543,-0.244114754,38.86920554,-0.366,-25.818,16.113,-0.86652459,8.706817726,-0.244,-0.958,6.462,2.067163934,1.271230312,1.995,77.513,89.046,84.05867213,3.315099062,84.407
7,-0.048,0.133,0.031032787,0.033829458,0.023,0.096,1.829,0.981459016,0.309320738,0.023,-0.289,0.336,0.002967213,0.128231427,-0.026,-174.622,161.499,4.535655738,67.06461242,0.366,-80.566,79.285,0.214147541,38.36650415,0.122,-24.841,20.508,-0.697442623,8.577233553,-0.244,-0.091,5.235,1.813327869,1.204134194,1.552,77.032,89.307,84.28019672,3.119142333,84.267
8,-1.039,0.542,-0.24315873,0.633712365,-0.248,-0.131,0.076,-0.026253968,0.045605237,-0.248,-1.174,0.202,-0.61684127,0.482348228,-0.879,-12.756,35.706,1.356444444,8.806611973,-0.305,-103.638,121.826,0.786698413,61.01659454,-4.639,-15.442,5.127,-1.916253968,5.568331336,-0.122,-88.172,31.124,-23.59139683,46.92711992,-10.253,-5.205,1.529,-1.43068254,1.809386073,-1.569
8,-1.016,0.514,-0.32178125,0.635165682,-0.4455,-0.09,0.114,0.0001875,0.054044037,-0.4455,-1.181,0.164,-0.566296875,0.491908485,-0.8785,-16.907,26.855,3.850890625,8.50308342,2.8995,-106.689,124.207,0.477734375,61.21120084,-1.1905,-18.127,11.597,-0.84975,7.24805275,0.732,-88.155,30.606,-29.966125,47.98689116,-27.0945,-4.473,4.775,-0.161796875,2.567077365,0.1765
8,-1.024,0.49,-0.335507937,0.619283141,-0.453,-0.109,0.089,3.17E-05,0.036189897,-0.453,-1.186,0.185,-0.562428571,0.501285307,-0.88,-24.719,23.01,1.428,8.675066427,1.16,-108.826,122.925,-0.03,60.54371987,-2.686,-15.564,17.395,-0.768285714,6.210857274,-0.427,-89.759,28.374,-30.38936508,46.45314378,-29.615,-3.061,2.545,0.009603175,1.318753499,0.191
8,-1.029,0.5,-0.419079365,0.593126443,-0.668,-0.133,0.125,0.010047619,0.064724336,-0.668,-1.176,0.169,-0.521888889,0.51519411,-0.669,-28.076,18.372,1.954095238,8.278517129,2.136,-88.684,123.779,-0.621968254,58.45624174,-2.747,-16.968,17.517,-0.292555556,8.504904351,0.183,-88.2,27.694,-36.0248254,44.79704047,-45.183,-5.457,5.407,0.451825397,3.159616593,0.712
8,-1.017,0.499,-0.40358209,0.612265345,-0.66,-0.105,0.085,-0.009597015,0.040418665,-0.66,-1.183,0.112,-0.538223881,0.480411497,-0.698,-22.827,29.602,1.70261194,10.12228323,2.258,-89.661,125.305,-1.206149254,55.47278881,-0.854,-17.578,17.761,-1.289925373,6.930812575,-0.488,-88.139,27.583,-35.64904478,46.75763737,-43.88,-2.965,2.923,-0.547761194,1.74244627,-0.728
8,-1.013,0.484,-0.360453125,0.600081633,-0.516,-0.082,0.073,-0.009953125,0.041789127,-0.516,-1.157,0.179,-0.5574375,0.511422072,-0.845,-16.113,18.433,2.620734375,6.973775399,2.258,-96.558,120.239,-0.1010625,58.94722262,-2.9605,-13.733,11.841,0.168859375,5.938629132,0.8545,-87.204,26.184,-31.56509375,45.12421495,-30.9785,-4.265,2.121,-0.57353125,1.884263723,-0.541
8,-1.019,0.475,-0.443358209,0.593359483,-0.711,-0.096,0.138,0.010477612,0.048921817,-0.711,-1.151,0.056,-0.54358209,0.471357458,-0.634,-21.606,55.054,3.039014925,10.24979561,2.136,-93.994,117.249,-0.67861194,53.35481032,-1.892,-20.447,7.568,-2.525238806,5.800584871,-0.854,-89.285,25.696,-38.82698507,46.25781698,-49.508,-3.008,5.957,0.523253731,2.278433961,-0.195
