aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.771,0.474,-0.291,-0.854,-1.404,-0.671,30.611,-54.468
-0.755,0.465,-0.288,-3.479,-0.977,-2.075,30.350,-54.297
-0.706,0.331,-0.268,-7.507,-6.104,-14.709,28.607,-55.426
-0.637,0.349,-0.346,-27.527,-15.808,-35.095,27.531,-54.961
-0.563,0.580,-0.427,-20.203,-22.156,-52.734,30.137,-50.690
-0.382,0.722,-0.618,-46.875,-26.611,-53.528,35.059,-41.510
-0.255,0.603,-0.675,-45.715,-32.349,-58.350,39.201,-31.001
-0.018,0.589,-0.826,-26.184,-32.104,-60.486,41.485,-18.866
0.068,0.687,-0.871,-20.630,-30.457,-63.354,40.488,-8.429
0.246,0.433,-0.934,-10.071,-31.860,-62.927,34.972,0.577
0.396,0.529,-0.906,-24.719,-28.992,-59.265,31.843,9.382
0.485,0.318,-0.864,-18.433,-24.780,-47.119,27.553,16.311
0.491,0.267,-0.819,-19.470,-13.672,-21.790,21.754,22.795
0.553,0.234,-0.843,7.324,-2.075,-4.883,18.902,27.554
0.558,0.098,-0.833,-17.517,0.244,5.310,13.053,30.937
0.517,0.104,-0.903,-22.400,0.000,6.897,9.961,31.411
0.565,0.101,-0.861,5.798,-0.793,-2.197,7.500,32.212
0.563,0.091,-0.816,-3.967,0.427,1.831,5.546,32.677
0.555,0.061,-0.782,-10.010,1.953,4.089,5.082,33.059
0.529,0.112,-0.834,10.193,4.089,-2.136,5.261,33.735
0.540,0.086,-0.832,-0.122,-1.160,1.709,5.098,33.677
0.536,0.115,-0.826,-3.235,0.488,3.479,5.456,33.258

0.558,0.078,-0.859,2.014,-3.662,3.174,5.607,32.677
0.540,0.229,-0.902,31.311,15.198,-13.489,7.150,32.180
0.541,0.002,-0.793,-46.143,11.780,0.183,6.021,32.563
0.529,-0.073,-0.897,-12.695,-0.244,0.061,3.317,32.076
0.520,0.074,-0.798,25.024,-4.639,-1.892,3.319,32.078
0.533,0.043,-0.837,-6.592,2.869,4.578,0.677,32.554
0.501,0.138,-0.944,13.367,17.273,15.869,2.578,30.893
0.489,0.237,-0.982,9.155,34.302,42.725,6.827,29.607
0.362,0.358,-1.024,33.325,47.119,63.904,10.391,25.994
0.246,0.524,-1.031,50.964,66.589,95.276,16.331,20.938
-0.037,0.476,-0.889,72.876,67.444,98.206,21.416,14.039
-0.281,0.443,-0.690,62.073,50.110,77.087,26.300,4.092
-0.466,0.457,-0.469,44.617,29.907,59.998,31.293,-8.465
-0.638,0.289,-0.431,35.583,20.691,40.833,30.219,-25.469
-0.752,0.359,-0.281,14.343,13.916,16.968,28.596,-41.358
-0.787,0.353,-0.352,2.319,6.775,4.944,25.502,-51.346
-0.819,0.436,-0.264,-5.127,2.380,-0.549,23.674,-56.869
